treatment_health_id,outlet_id,outlet_name,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,treatment_category,treatment_variant,session_duration_min,treatment_key,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,bookings_count,sold_hours,revenue_eur,utilization_percent,yield_eur_per_sold_hour,rebooking_rate_percent,addon_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,treatment_health_score_0_100,treatment_health_band,treatment_health_primary_driver,treatment_health_risk_flag,treatment_health_action_hint,conflict_pattern_code,recommended_resolution_path,opportunity_type,opportunity_priority,treatment_rank_within_outlet_period,commercial_opportunity_note,status
THS_01574,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,31,31.0,2854.17,52.54,92.07,38.71,19.48,14.11,4.83,3.47,77.17,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01575,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,13,16.25,1167.79,36.72,71.86,28.44,16.95,15.41,4.3,2.55,64.06,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01576,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,33,33.0,1743.39,54.1,52.83,33.44,18.21,15.81,5.88,2.69,62.76,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01577,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,33,24.75,1064.91,46.92,43.03,28.49,12.61,19.12,5.08,3.55,55.2,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,10.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01578,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,33,24.75,1541.1,46.92,62.27,36.83,17.35,13.08,4.62,3.63,69.59,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,6.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01579,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,33,33.0,1928.19,54.1,58.43,40.81,15.75,13.92,5.44,2.37,69.6,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,5.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01580,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,25,25.0,1838.75,47.17,73.55,31.01,17.22,16.3,6.88,2.15,69.8,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01581,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,36,36.0,2075.4,56.25,57.65,41.89,13.45,17.43,7.06,1.46,68.32,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,7.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01582,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,35,35.0,2265.2,55.56,64.72,30.52,12.85,19.34,5.58,1.81,69.25,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,5.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01583,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,39,39.0,2918.76,58.21,74.84,39.11,12.66,12.06,6.16,2.87,74.72,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01584,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,32,32.0,2994.56,53.33,93.58,38.62,13.21,14.77,7.34,1.2,77.38,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01585,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,14,17.5,1274.98,38.46,72.86,38.54,12.94,12.41,5.35,3.09,66.48,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01586,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,35,35.0,1908.55,55.56,54.53,30.95,15.21,17.98,5.59,2.79,62.97,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01587,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,35,26.25,1115.45,48.39,42.49,38.28,15.15,15.42,6.37,3.02,56.68,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,10.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01588,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,35,26.25,1642.9,48.39,62.59,29.92,14.88,18.69,7.74,3.11,68.8,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,6.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01589,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,35,35.0,2020.55,55.56,57.73,39.16,14.57,19.02,4.72,1.44,69.36,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01590,MLT_OUTLET_002,Sliema,2021-03-01,2021-03-31,2021,3,2021-03,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,26,26.0,1995.24,48.15,76.74,29.58,10.72,16.4,4.49,2.99,70.35,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01591,MLT_OUTLET_002,Sliema,2021-04-01,2021-04-30,2021,4,2021-04,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,37,37.0,2156.36,56.92,58.28,40.7,16.98,12.68,7.61,3.27,68.66,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,7.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
