management_signal_id,outlet_id,outlet_name,market_context,period_type,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,overall_management_signal_score_0_100,overall_management_signal_band,primary_management_priority,secondary_management_priority,total_revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,avg_treatment_health_score,avg_therapist_consistency_score,high_priority_conflict_count,burnout_risk_case_count,leakage_risk_case_count,manager_action_1,manager_action_2,manager_action_3,outlet_rank_within_period,managerial_focus_area,management_status_note,storyline_note,review_escalation_flag,executive_watchlist_flag,score_confidence_level,status
MSL_00201,MLT_OUTLET_002,Sliema,Malta,monthly,2024-09-01,2024-09-30,2024,9,2024-09,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.79,stable,commercial_growth,yield_optimization,34939.67,63.608,69.544,44.154,73.795,72.91499999999999,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00202,MLT_OUTLET_002,Sliema,Malta,monthly,2024-10-01,2024-10-31,2024,10,2024-10,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.82,stable,commercial_growth,yield_optimization,33294.37,62.41,69.65700000000001,43.443,74.174,71.985,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00203,MLT_OUTLET_002,Sliema,Malta,monthly,2024-11-01,2024-11-30,2024,11,2024-11,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,77.41,stable,commercial_growth,yield_optimization,31290.78,61.18300000000001,69.137,42.23,73.713,70.58500000000001,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00204,MLT_OUTLET_002,Sliema,Malta,monthly,2024-12-01,2024-12-31,2024,12,2024-12,stable_recovery,Stable Recovery,normalized_growth,Market recovery becomes more stable with healthier demand patterns.,"Recovery stabilizing: improve yield, tighten standards, and grow more selectively.","Use stability to improve pricing architecture, team consistency, and guest lifetime value.",no,79.73,stable,commercial_growth,yield_optimization,35918.74,64.363,68.88300000000001,44.274,73.745,72.495,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00205,MLT_OUTLET_002,Sliema,Malta,monthly,2025-01-01,2025-01-31,2025,1,2025-01,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,77.45,stable,commercial_growth,yield_optimization,31099.65,60.970000000000006,69.002,42.064,73.561,73.36,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,3.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00206,MLT_OUTLET_002,Sliema,Malta,monthly,2025-02-01,2025-02-28,2025,2,2025-02,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,79.32,stable,commercial_growth,yield_optimization,31887.48,61.447,69.602,42.703,73.515,72.29499999999999,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00207,MLT_OUTLET_002,Sliema,Malta,monthly,2025-03-01,2025-03-31,2025,3,2025-03,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.21,stable,commercial_growth,yield_optimization,32884.49,62.41,68.866,42.927,73.499,73.45,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00208,MLT_OUTLET_002,Sliema,Malta,monthly,2025-04-01,2025-04-30,2025,4,2025-04,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.88,stable,commercial_growth,yield_optimization,33651.06,62.839,69.05199999999999,43.343,73.804,72.785,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00209,MLT_OUTLET_002,Sliema,Malta,monthly,2025-05-01,2025-05-31,2025,5,2025-05,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,79.74,stable,commercial_growth,yield_optimization,34972.47,63.608,69.59100000000001,44.186,74.064,73.125,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00210,MLT_OUTLET_002,Sliema,Malta,monthly,2025-06-01,2025-06-30,2025,6,2025-06,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,79.84,stable,commercial_growth,yield_optimization,36135.62,64.469,69.14099999999999,44.533,73.985,72.63,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00211,MLT_OUTLET_002,Sliema,Malta,monthly,2025-07-01,2025-07-31,2025,7,2025-07,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,79.12,stable,commercial_growth,yield_optimization,37846.01,65.5,69.157,45.249,74.107,73.445,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00212,MLT_OUTLET_002,Sliema,Malta,monthly,2025-08-01,2025-08-31,2025,8,2025-08,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,78.49,stable,commercial_growth,yield_optimization,38467.83,65.924,68.973,45.383,74.303,70.555,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,2.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
MSL_00213,MLT_OUTLET_002,Sliema,Malta,monthly,2025-09-01,2025-09-30,2025,9,2025-09,stable_mature_market,Stable Mature Market,mature_market,Market operates in a more mature and commercially disciplined environment.,"Strong market: push monetization, retention, and premium mix without sacrificing team sustainability.","Suitable environment for balanced growth, KPI discipline, and multi-outlet benchmarking.",no,79.87,stable,commercial_growth,yield_optimization,35559.1,64.005,69.322,44.324,74.368,73.61,4,0,0,push pricing discipline and upsell,optimize treatment mix and conversion,review outlet scorecard and conflict patterns weekly,1.0,Revenue growth and pricing/yield opportunity,Outlet operating in relatively stable condition; optimize selectively.,Market backdrop is more supportive; focus on disciplined growth and consistency.,yes,no,low,scaffold_generated
